Make,Model,ID,disp,type,horse,cyl,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,mpg
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,6000,2.85,24.9,0.001,0.015,303,20.5
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,6000,2.85,24.9,0.0035,0.042,479,12.9
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,6000,2.85,24.9,0.0375,0.019,652,9.5
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,6000,2.85,24.9,0.4353,3.826,703,9.4
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,5500,2.85,24.9,0.0291,0.41,592,10.5
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,5500,2.85,24.9,0.0022,0.01,298,20.8
Bentley,Continental GT,BY77623/13,5.998,Car,616,12,Y,F,5500,2.85,24.9,0.0086,0.046,465,13.3
Bentley,Mulsanne,15113,6.8,Car,505,8,Y,R,6500,2.92,22.3,0.0432,0.77583,690.22275,12.9
Bentley,Mulsanne,15113,6.8,Car,505,8,Y,R,6500,2.92,22.3,0.00473,0.11,408.10588,21.8
Bentley,Mulsanne,15113,6.8,Car,505,8,Y,R,6500,2.92,22.3,0.01398,0.19,558.76453,15.9
Bentley,Mulsanne,15113,6.8,Car,505,8,Y,R,6500,2.92,22.3,0.01052,0.01,777.17787,11.4
Bentley,Mulsanne,15113,6.8,Car,505,8,Y,R,6500,2.92,22.3,0.3103,3.94,776.52874,11.4
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.3,0.0127788,0.5650053,290.8360369,30.5
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.3,0.009202,0.2026875,172.298865,51.6
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.3,0.03169,0.6936,298,29.8
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.3,0.062,0.5209,171.77,51.6
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.7,0.01927,0.5102,291.76,30.5
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.7,0.04919,0.5348,180.39,49.3
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.7,0.02621,0.8534,305.08,29.1
BMW,228i,VV98818,2,Both,181,4,Y,R,3625,3.07,28.7,0.07634,0.7105,180.24,49.2
BMW,228i,VW97809,2,Both,181,4,N,R,3625,3.9,36.4,0.01481,0.6822,320.03,27.8
BMW,228i,VW97809,2,Both,181,4,N,R,3625,3.9,36.4,0.04131,0.6262,186.01,47.7
BMW,228i,VW97809,2,Both,181,4,N,R,3625,3.9,36.9,0.04927,0.833,191.34,46.4
BMW,228i,VW97809,2,Both,181,4,N,R,3625,3.9,36.9,0.02148,1.1438,326.22,27.2
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.3,0.001263,0.4407,292.05,30.3
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.3,0.00978,0.5611,312.03,28.4
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.3,0.02081,0.3547,189.51,46.6
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.7,0.0108,0.3829,291.04,30.3
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.7,0.05082,0.4473,186.34,47.3
BMW,228i Convertible,VV98818,2,Both,240,4,Y,R,3875,3.08,28.7,0.00702,0.3756,304.85,28.9
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.3,0.01247,0.5841,308.62,28.7
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.3,0.0248,0.3803,202.86,43.6
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.3,0.01901,0.9248,335.65,26.3
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.3,0.06103,0.7965,205.61,42.8
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.7,0.00864,0.5228,313.69,28.2
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.7,0.01053,0.4717,323.97,27.3
BMW,228i xDrive Convertible,VV98818,2,Both,240,4,Y,R,4000,3.08,28.7,0.03218,0.3998,201.71,43.8
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.00974,0.2867,291.87,30.4
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.01438,0.167,173.83,51
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.0087205,0.5906882,289.964953,30.7
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.0002384,0.3273016,169.320866,52.7
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.01732,0.3219,315.57,28.2
BMW,320i,FX99511,2,Both,181,4,Y,R,3625,3.2,28,0.01913,0.2664,180.35,49.4
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.0178,0.4665,299.04,29.9
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.0139,0.2484,180.32,49.6
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.01533,0.3514,311.58,28.6
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.01222,0.2612,178.96,49.9
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.02129,0.6426,298.21,29.9
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.01236,0.2636,181.35,49.3
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.007855,0.398889,184.3283971,48.3
BMW,320i xDrive,FX99510,2,Both,181,4,Y,R,3750,3.15,28,0.0085332,0.582147,309.8485824,28.7
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.02995,0.035,241.11,42.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.02995,0.035,241.11,42.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.02995,0.035,241.11,42.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.02995,0.035,241.11,42.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.01035,0.0254,159.21,64
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.01035,0.0254,159.21,64
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.01035,0.0254,159.21,64
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.01035,0.0254,159.21,64
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.03664,0.0848,247.97,41
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.03664,0.0848,247.97,41
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.03664,0.0848,247.97,41
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.03664,0.0848,247.97,41
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.00188,0.0078,154.67,65.6
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.00188,0.0078,154.67,65.6
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.00188,0.0078,154.67,65.6
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.2,0.00188,0.0078,154.67,65.6
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02485,0.0386,240.2,42.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02485,0.0386,240.2,42.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02485,0.0386,240.2,42.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02485,0.0386,240.2,42.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00286,0.0087,158.15,64.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00286,0.0087,158.15,64.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00286,0.0087,158.15,64.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00286,0.0087,158.15,64.4
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00183,0.0086,156,65.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00183,0.0086,156,65.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00183,0.0086,156,65.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.00183,0.0086,156,65.2
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02835,0.0477,250.33,40.7
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02835,0.0477,250.33,40.7
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02835,0.0477,250.33,40.7
BMW,328d,F099010,2,Car,183,4,Y,R,3750,2.81,25.1,0.02835,0.0477,250.33,40.7
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.00231,0.0083,165.86,61.3
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.00231,0.0083,165.86,61.3
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.00231,0.0083,165.86,61.3
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.00231,0.0083,165.86,61.3
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02755,0.0385,247.87,41
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02755,0.0385,247.87,41
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02755,0.0385,247.87,41
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02755,0.0385,247.87,41
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.0019,0.009,169.95,59.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.0019,0.009,169.95,59.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.0019,0.009,169.95,59.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.0019,0.009,169.95,59.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02431,0.0482,253.89,40
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02431,0.0482,253.89,40
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02431,0.0482,253.89,40
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.2,0.02431,0.0482,253.89,40
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00177,0.0105,173.85,58.5
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00177,0.0105,173.85,58.5
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00177,0.0105,173.85,58.5
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00177,0.0105,173.85,58.5
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.02807,0.0324,255.64,39.7
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.02807,0.0324,255.64,39.7
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.02807,0.0324,255.64,39.7
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.02807,0.0324,255.64,39.7
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.0281,0.0319,267.8,38
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.0281,0.0319,267.8,38
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.0281,0.0319,267.8,38
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.0281,0.0319,267.8,38
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00188,0.0095,176.48,57.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00188,0.0095,176.48,57.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00188,0.0095,176.48,57.8
BMW,328d Sports Wagon xDrive,F099010,2,Car,183,4,Y,R,4000,2.81,25.1,0.00188,0.0095,176.48,57.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.00202,0.0092,166.81,60.9
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.00202,0.0092,166.81,60.9
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.00202,0.0092,166.81,60.9
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.00202,0.0092,166.81,60.9
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02499,0.0259,248.85,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02499,0.0259,248.85,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02499,0.0259,248.85,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02499,0.0259,248.85,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.002,0.0109,165.87,61.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.002,0.0109,165.87,61.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.002,0.0109,165.87,61.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.002,0.0109,165.87,61.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02593,0.0283,249.22,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02593,0.0283,249.22,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02593,0.0283,249.22,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.2,0.02593,0.0283,249.22,40.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0245756,0.0281389,246.2729224,41.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0245756,0.0281389,246.2729224,41.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0245756,0.0281389,246.2729224,41.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0245756,0.0281389,246.2729224,41.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0014817,0.0073576,164.0993753,62
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0014817,0.0073576,164.0993753,62
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0014817,0.0073576,164.0993753,62
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0014817,0.0073576,164.0993753,62
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0016444,0.0076139,164.9278876,61.7
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0016444,0.0076139,164.9278876,61.7
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0016444,0.0076139,164.9278876,61.7
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.0016444,0.0076139,164.9278876,61.7
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.02705,0.0232,259.42,39.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.02705,0.0232,259.42,39.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.02705,0.0232,259.42,39.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.02705,0.0232,259.42,39.3
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.00202,0.0122,169.94,59.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.00202,0.0122,169.94,59.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.00202,0.0122,169.94,59.8
BMW,328d xDrive,F099010,2,Car,183,4,Y,R,3875,2.81,25.1,0.00202,0.0122,169.94,59.8
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.0000819,0.0682779,175.1535785,50.9
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.0052045,0.3899787,303.5073054,29.2
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00144,0.0183,177.07,50.2
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00486,0.4167,296.85,29.9
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00476,0.2266,304.09,28.7
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00096,0.0309,172.29,50.7
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00551,0.2572,306.77,28.4
BMW,328i,A696623,2,Car,240,4,Y,R,3750,3.15,57.4,0.00097,0.0236,173.05,50.4
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0.0078641,0.7633757,291.7086768,30.4
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0,0.2288419,177.2019934,50.2
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0.0098951,0.7160399,297.9622857,29.8
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0.0000948,0.3901552,176.5914764,50.1
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28,0.00741,0.3084,280.54,31.7
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28,0.00922,0.1934,183.55,48.3
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0.00868,0.3291,309.77,28.3
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28.1,0.01594,0.1518,176.22,49.9
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28,0.01133,0.3709,318.7,27.5
BMW,328i,FJ88502,2,Car,241,4,Y,R,3750,3.15,28,0.0207,0.302,188.05,46.6
BMW,328i,FJ89500,2,Car,241,4,N,R,3625,3.15,28.1,0.00799,0.376,301.14,29.5
BMW,328i,FJ89500,2,Car,241,4,N,R,3625,3.15,28.1,0.02249,0.2305,177.86,49.9
BMW,328i,FJ89500,2,Car,241,4,N,R,3625,3.15,28,0.00676,0.377,307.51,28.9
BMW,328i,FJ89500,2,Car,241,4,N,R,3625,3.15,28,0.00663,0.1856,182.22,48.9
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,34.4,0.00597,0.2453,306.26,29.1
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,34.4,0.00031,0.0187,179.75,49.6
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,34.4,0.00463,0.2153,311.44,28.7
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,34.4,0.00091,0.0209,178.98,49.8
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,35.6,0.00517,0.2823,311.84,28.6
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,35.6,0.00001,0.0463,188.36,47.4
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,35.6,0.00016,0.0594,188.64,47.2
BMW,328i xDrive,A696623,2,Car,240,4,Y,A,3875,3.15,35.6,0.00646,0.3279,313.4,28.5
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.00574,0.438,296.84,29.6
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.0103,0.1828,185.46,47.5
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.00795,0.1724,187.14,47
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.00929,0.4623,298.83,29.4
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.0082,0.2942,308.56,28.4
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.02162,0.3013,182.42,48.2
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.01396,0.3371,313.29,28.1
BMW,328i xDrive,FJ88502,2,Car,241,4,N,R,3875,3.15,28.1,0.01766,0.2451,184.71,47.4
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,27,0.00467,0.2224,314.06,28.3
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,27,0.002,0.0771,187.17,47.5
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,27,0.00758,0.4814,319.25,27.8
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,27,0.00253,0.0823,191.28,46.5
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,26.9,0.0059,0.251,317.31,28
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,26.9,0.00218,0.0947,192.3,46.2
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,26.9,0.00621,0.3029,328.68,27
BMW,328i xDrive Gran Turismo,D416003,2,Car,240,4,Y,R,4250,3.15,26.9,0.00212,0.0985,194.53,45.5
BMW,328i xDrive Gran Turismo,F600612,2,Both,241,4,Y,R,4250,3.15,26.9,0.00967,0.5574,312.82,28.5
BMW,328i xDrive Gran Turismo,F600612,2,Both,241,4,Y,R,4250,3.15,26.9,0.02956,0.322,192.89,46.2
BMW,328i xDrive Gran Turismo,F600612,2,Both,241,4,Y,R,4250,3.15,26.9,0.0094,0.541,313.34,28.5
BMW,328i xDrive Gran Turismo,F600612,2,Both,241,4,Y,R,4250,3.15,26.9,0.0319,0.3653,193.01,46.2
BMW,328i xDrive Gran Turismo,F600612,2,Both,181,4,Y,R,4250,3.15,26.9,0.01184,0.5007,330.03,27.1
BMW,328i xDrive Gran Turismo,F600612,2,Both,181,4,Y,R,4250,3.15,26.9,0.03217,0.3653,194.06,46
BMW,328i xDrive Gran Turismo,F600612,2,Both,181,4,Y,R,4250,3.15,26.9,0.01308,0.5173,329.87,27.1
BMW,328i xDrive Gran Turismo,F600612,2,Both,181,4,Y,R,4250,3.15,26.9,0.03157,0.3818,193.97,46
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.00879,0.4062,329.73,27.1
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.02873,0.2941,195.29,45.8
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.01155,0.5225,310.12,28.8
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.00693,0.2018,197.57,45.1
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.01451,0.4515,308.27,29
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.03159,0.3191,193.74,46
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.0134084,0.6202872,322.1380716,27.6
BMW,328i xDrive Sports Wagon,F600612,2,Both,181,4,Y,R,4000,3.15,28.1,0.0098274,0.238689,197.1832922,45.2
BMW,335i,F077601,3,Both,300,6,N,R,3875,3.23,36.4,0.02125,0.2915,338.72,26.2
BMW,335i,F077601,3,Both,300,6,N,R,3875,3.23,36.4,0.02849,0.1221,206.08,43.2
BMW,335i,F077601,3,Both,300,6,N,R,3875,3.23,36.3,0.01671,0.2532,338.69,26.3
BMW,335i,F077601,3,Both,300,6,N,R,3875,3.23,36.3,0.03614,0.2434,209.65,42.3
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.0301,0.3462,307.75,28.9
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.00411,0.0234,190.88,46.6
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.02056,0.2256,309.43,28.8
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.021,0.073,189.68,46.9
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.3,0.02861,0.4216,310.05,28.7
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.3,0.02351,0.1276,194.75,45.6
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.3,0.02254,0.3132,305.98,29.1
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.01761,0.2185,335.85,26.5
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.07322,0.5839,193.83,45.7
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.01809,0.1631,332.07,26.8
BMW,335i,FX59502,3,Both,300,6,Y,R,3875,3.08,27.4,0.06326,0.6818,193.91,45.7
BMW,335i xDrive,F077601,3,Both,300,6,N,R,4000,3.23,36.4,0.01594,0.2034,352.79,25.2
BMW,335i xDrive,F077601,3,Both,300,6,N,R,4000,3.23,36.4,0.05407,0.4618,224.21,39.7
BMW,335i xDrive,F077601,3,Both,300,6,N,R,4000,3.23,36.5,0.01842,0.2463,353.7,25.2
BMW,335i xDrive,F077601,3,Both,300,6,N,R,4000,3.23,36.5,0.05892,0.5069,222.32,40
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0147525,0.5620555,213.1906215,41.7
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0020848,0.187488,208.3904609,42.9
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0163678,0.2980816,339.265242,26.3
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0260128,0.4148178,338.8763017,26.3
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0160056,0.3037014,351.6197516,25.3
BMW,335i xDrive,FX59502,3,Both,300,6,Y,R,4000,3.08,27.4,0.0157673,0.4694289,211.6153969,42
